"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"02110","5","1141","76","0","2013","A","N","Juneau Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","1141","76","0","2013","A","","Kenai Peninsula Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,37,2261710,2050623,90738,1181,61404,"",45.45,40.44,34.80,35.68,27.06,0.86,0.86,"",0,0.0,3,8.8,615261,37.4,529728,34.8,28266,45.2,261,28.4,13565,28.4
"02130","5","1141","76","0","2013","A","N","Ketchikan Gateway Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",14.32,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","1141","76","0","2013","A","N","Kodiak Island Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,0,0,0,0,0,0,"N",275.51,0,0,0,0,0,0,"N",1,3.4,0,0,0,0,0,0,0,0,0,0,0,0
"02164","5","1141","76","0","2013","A","N","Lake and Peninsula Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",34.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","1141","76","0","2013","A","","Petersburg Census Area, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,16,1059938,863220,37385,1261,65563,"",182.97,251.29,278.75,205.75,138.68,1.10,1.10,"",-1,-12.5,-6,-27.3,-376476,-26.2,-203766,-19.1,-5729,-13.3,29,2.4,1485,2.3
"02220","5","1141","76","0","2013","A","N","Sitka Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",45.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","1141","76","0","2013","A","","Valdez-Cordova Census Area, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,16,692065,641362,28317,850,44174,"",118.54,74.84,42.33,43.60,32.14,0.58,0.58,"",3,25.0,7,77.8,237287,52.2,205736,47.2,10506,59.0,-104,-10.9,-5438,-11.0
"02275","5","1141","76","0","2013","A","N","Wrangell City and Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",46.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02282","5","1141","76","0","2013","A","N","Yakutat Borough, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",93.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","1141","76","0","2013","A","N","Unknown Or Undefined, Alaska","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",20.20,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","1141","56","0","2013","A","N","Arizona -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","5","1141","76","0","2013","A","N","Pima County, Arizona","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","5","1141","76","0","2013","A","N","Unknown Or Undefined, Arizona","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"05000","5","1141","56","0","2013","A","N","Arkansas -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"05085","5","1141","76","0","2013","A","N","Lonoke County, Arkansas","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","1141","56","0","2013","A","","California -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",180,420,37017633,6945034,407648,1695,88137,"",0.60,0.61,0.61,0.47,0.32,1.02,1.01,"",-4,-2.2,7,1.7,-2354759,-6.0,659431,10.5,37300,10.1,-140,-7.6,-7292,-7.6
"06001","5","1141","76","0","2013","A","N","Alameda County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06015","5","1141","76","0","2013","A","","Del Norte County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",39,81,8246939,1351911,83013,1968,102341,"",224.03,227.75,436.69,284.85,191.82,1.93,1.93,"",0,0.0,4,5.2,156604,1.9,142464,11.8,8027,10.7,-53,-2.6,-2728,-2.6
"06023","5","1141","76","0","2013","A","N","Humboldt County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",41,0,0,0,0,0,0,"N",38.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","1141","76","0","2013","A","N","Kern County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","1141","76","0","2013","A","N","Los Angeles County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",-4,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","1141","76","0","2013","A","N","Marin County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","1141","76","0","2013","A","N","Mendocino County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,0,0,0,0,0,0,"N",20.00,0,0,0,0,0,0,"N",1,5.9,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","1141","76","0","2013","A","N","Mono County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.35,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06053","5","1141","76","0","2013","A","","Monterey County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,37,6321419,643698,39909,3264,169703,"",4.25,4.70,12.63,3.63,2.47,2.67,2.67,"",-1,-7.7,-9,-19.6,1359987,27.4,-102861,-13.8,-6377,-13.8,1175,56.2,61059,56.2
"06059","5","1141","76","0","2013","A","N","Orange County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06061","5","1141","76","0","2013","A","N","Placer County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06067","5","1141","76","0","2013","A","N","Sacramento County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06073","5","1141","76","0","2013","A","N","San Diego County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"06075","5","1141","76","0","2013","A","N","San Francisco County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","1141","76","0","2013","A","N","San Luis Obispo County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","5","1141","76","0","2013","A","N","San Mateo County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","1141","76","0","2013","A","N","Santa Barbara County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","1141","76","0","2013","A","N","Santa Clara County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06087","5","1141","76","0","2013","A","N","Santa Cruz County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","1141","76","0","2013","A","","Sonoma County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,6,541925,148518,8832,1867,97061,"",1.93,0.72,0.94,0.85,0.59,1.41,1.41,"",0,0.0,-3,-33.3,-105460,-16.3,8665,6.2,1061,13.7,417,28.8,21638,28.7
"06111","5","1141","76","0","2013","A","","Ventura County, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,10,602510,173883,6621,1178,61272,"",0.92,0.72,0.56,0.56,0.25,0.80,0.80,"",0,0.0,1,11.1,-25394,-4.0,62769,56.5,2749,71.0,-164,-12.2,-8495,-12.2
"06999","5","1141","76","0","2013","A","N","Unknown Or Undefined, California","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"08000","5","1141","56","0","2013","A","N","Colorado -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"08113","5","1141","76","0","2013","A","N","San Miguel County, Colorado","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","5","1141","56","0","2013","A","N","Connecticut -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09001","5","1141","76","0","2013","A","N","Fairfield County, Connecticut","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09009","5","1141","76","0","2013","A","N","New Haven County, Connecticut","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09011","5","1141","76","0","2013","A","N","New London County, Connecticut","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09013","5","1141","76","0","2013","A","N","Tolland County, Connecticut","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","1141","56","0","2013","A","N","Delaware -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10001","5","1141","76","0","2013","A","N","Kent County, Delaware","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","1141","76","0","2013","A","N","Sussex County, Delaware","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12000","5","1141","56","0","2013","A","","Florida -- Statewide","Private","Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",157,361,12899835,4119031,93449,688,35775,"",1.11,1.06,0.57,0.51,0.20,0.54,0.54,"",-4,-2.5,-22,-5.7,-48562,-0.4,9960,0.2,-901,-1.0,37,5.7,1938,5.7
"12001","5","1141","76","0","2013","A","N","Alachua County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12005","5","1141","76","0","2013","A","","Bay County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,5,228793,49200,638,866,45008,"",2.47,1.55,1.30,0.66,0.15,0.83,0.83,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12009","5","1141","76","0","2013","A","N","Brevard County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12011","5","1141","76","0","2013","A","","Broward County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,11,333781,112000,3163,602,31292,"",0.54,0.34,0.15,0.14,0.07,0.45,0.45,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12015","5","1141","76","0","2013","A","N","Charlotte County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12017","5","1141","76","0","2013","A","N","Citrus County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12021","5","1141","76","0","2013","A","N","Collier County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12029","5","1141","76","0","2013","A","N","Dixie County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12031","5","1141","76","0","2013","A","N","Duval County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"12033","5","1141","76","0","2013","A","N","Escambia County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","1141","76","0","2013","A","N","Franklin County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",24.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","1141","76","0","2013","A","N","Gulf County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",23.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12053","5","1141","76","0","2013","A","N","Hernando County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12057","5","1141","76","0","2013","A","N","Hillsborough County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"12061","5","1141","76","0","2013","A","N","Indian River County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12071","5","1141","76","0","2013","A","","Lee County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",23,53,2412113,845887,14133,878,45655,"",5.22,5.52,4.25,3.73,1.10,0.77,0.77,"",1,4.5,5,10.4,605216,33.5,78383,10.2,-3498,-19.8,160,22.3,8335,22.3
"12073","5","1141","76","0","2013","A","N","Leon County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12075","5","1141","76","0","2013","A","N","Levy County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12081","5","1141","76","0","2013","A","N","Manatee County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,"N",-4,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12085","5","1141","76","0","2013","A","","Martin County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,8,239249,90938,2013,613,31900,"",2.99,3.15,1.62,1.51,0.60,0.55,0.55,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1141","76","0","2013","A","","Miami-Dade County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,7,726862,114978,2627,1950,101423,"",0.24,0.15,0.22,0.10,0.04,1.40,1.41,"",-1,-16.7,-8,-53.3,19065,2.7,-18538,-13.9,572,27.8,1032,112.4,53706,112.6
"12087","5","1141","76","0","2013","A","","Monroe County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,108,3831364,1267815,25466,684,35585,"",22.43,64.04,40.62,29.89,12.17,0.64,0.64,"",2,10.0,-41,-27.5,-1029580,-21.2,-171256,-11.9,-1104,-4.2,58,9.3,3052,9.4
"12089","5","1141","76","0","2013","A","N","Nassau County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12091","5","1141","76","0","2013","A","","Okaloosa County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,7,292127,91152,932,766,39836,"",5.08,2.01,1.37,1.20,0.23,0.65,0.65,"",0,0.0,-1,-12.5,-123441,-29.7,1490,1.7,-1163,-55.5,-233,-23.3,-12110,-23.3
"12093","5","1141","76","0","2013","A","N","Okeechobee County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",8.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12099","5","1141","76","0","2013","A","","Palm Beach County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,5,84000,38000,622,329,17085,"",0.52,0.21,0.05,0.06,0.02,0.23,0.23,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"12101","5","1141","76","0","2013","A","N","Pasco County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12103","5","1141","76","0","2013","A","","Pinellas County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,13,218381,101468,1166,321,16692,"",1.55,0.74,0.19,0.24,0.05,0.25,0.25,"",-1,-8.3,0,0.0,-77752,-26.3,-16898,-14.3,-728,-38.4,-129,-28.7,-6687,-28.6
"12105","5","1141","76","0","2013","A","N","Polk County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12111","5","1141","76","0","2013","A","N","St. Lucie County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"12113","5","1141","76","0","2013","A","N","Santa Rosa County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12115","5","1141","76","0","2013","A","N","Sarasota County, Florida","Private","Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
