"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"02020","5","1141","76","0","2021","A","N","Anchorage Municipality, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",3.58,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"02060","5","1141","76","0","2021","A","N","Bristol Bay Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",38.05,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"02063","5","1141","76","0","2021","A","","Chugach Census Area, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,14,697426,637121,16224,975,50722,"",206.74,89.66,49.77,49.25,22.49,0.56,0.57,"",0,0.0,-1,-6.7,63465,10.0,40594,6.8,6738,71.0,171,21.3,8922,21.3
"02100","5","1141","76","0","2021","A","N","Haines Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",33.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","1141","76","0","2021","A","","Kenai Peninsula Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,33,2598095,2363854,60637,1518,78929,"",53.81,37.21,39.65,43.40,20.40,1.07,1.07,"",5,26.3,3,10.0,436470,20.2,408984,20.9,29649,95.7,151,11.0,7862,11.1
"02130","5","1141","76","0","2021","A","N","Ketchikan Gateway Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",25.20,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","1141","76","0","2021","A","","Kodiak Island Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",32,44,5960381,4211054,105553,2595,134952,"",341.24,179.51,355.44,254.36,115.25,1.97,1.97,"",0,0.0,-9,-17.0,321024,5.7,220170,5.5,43981,71.4,542,26.4,28213,26.4
"02195","5","1141","76","0","2021","A","","Petersburg Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,4,302929,289129,11882,1398,72703,"",125.56,64.46,70.95,66.64,43.54,1.06,1.06,"",-1,-20.0,-2,-33.3,-104417,-25.6,-42905,-12.9,2204,22.8,55,4.1,2872,4.1
"02220","5","1141","76","0","2021","A","N","Sitka City and Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",27.00,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"02275","5","1141","76","0","2021","A","N","Wrangell City and Borough, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",51.78,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","1141","76","0","2021","A","N","Unknown Or Undefined, Alaska","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",10.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","1141","56","0","2021","A","N","Arizona -- Statewide","Private","NAICS 1141 Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","1141","76","0","2021","A","N","Maricopa County, Arizona","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","5","1141","76","0","2021","A","N","Pima County, Arizona","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","5","1141","76","0","2021","A","N","Unknown Or Undefined, Arizona","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05000","5","1141","56","0","2021","A","N","Arkansas -- Statewide","Private","NAICS 1141 Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05085","5","1141","76","0","2021","A","N","Lonoke County, Arkansas","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05149","5","1141","76","0","2021","A","N","Yell County, Arkansas","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",11.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","1141","56","0","2021","A","","California -- Statewide","Private","NAICS 1141 Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",208,426,30513102,6362802,333370,1378,71641,"",0.63,0.56,0.36,0.40,0.22,0.64,0.64,"",-3,-1.4,17,4.2,5624895,22.6,218033,3.5,6541,2.0,207,17.7,10728,17.6
"06001","5","1141","76","0","2021","A","N","Alameda County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06005","5","1141","76","0","2021","A","N","Amador County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06007","5","1141","76","0","2021","A","N","Butte County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06013","5","1141","76","0","2021","A","N","Contra Costa County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06015","5","1141","76","0","2021","A","","Del Norte County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",41,73,6559199,1424047,83603,1718,89342,"",257.09,206.32,293.15,298.04,167.21,1.41,1.41,"",-6,-12.8,-22,-23.2,666083,11.3,-33837,-2.3,-2591,-3.0,522,43.6,27146,43.6
"06019","5","1141","76","0","2021","A","N","Fresno County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06023","5","1141","76","0","2021","A","N","Humboldt County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",36,0,0,0,0,0,0,"N",29.47,0,0,0,0,0,0,"N",-5,-12.2,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","1141","76","0","2021","A","N","Kern County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","1141","76","0","2021","A","N","Los Angeles County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","1141","76","0","2021","A","N","Marin County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","1141","76","0","2021","A","","Mendocino County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,34,2396030,481769,26414,1342,69787,"",13.19,24.64,27.18,19.34,11.13,1.09,1.09,"",-1,-8.3,10,41.7,531123,28.5,22972,5.0,594,2.3,-168,-11.1,-8735,-11.1
"06053","5","1141","76","0","2021","A","","Monterey County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,36,2947639,445828,27202,1557,80942,"",3.13,4.25,4.79,2.39,1.22,1.11,1.12,"",0,0.0,4,12.5,1063357,56.4,36999,9.0,2072,8.2,433,38.5,22515,38.5
"06059","5","1141","76","0","2021","A","N","Orange County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06067","5","1141","76","0","2021","A","N","Sacramento County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06071","5","1141","76","0","2021","A","N","San Bernardino County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06073","5","1141","76","0","2021","A","","San Diego County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",26,41,2701921,588033,27307,1272,66169,"",1.09,0.64,0.42,0.48,0.23,0.66,0.66,"",0,0.0,-2,-4.7,-332306,-11.0,-83378,-12.4,-5915,-17.8,-98,-7.2,-5085,-7.1
"06079","5","1141","76","0","2021","A","","San Luis Obispo County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,4,115287,37624,948,532,27669,"",1.39,0.78,0.30,0.38,0.11,0.37,0.37,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","5","1141","76","0","2021","A","N","San Mateo County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"06083","5","1141","76","0","2021","A","N","Santa Barbara County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06087","5","1141","76","0","2021","A","","Santa Cruz County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,15,710168,221771,12371,936,48697,"",4.12,3.36,1.95,2.50,1.41,0.60,0.60,"",1,14.3,-2,-11.8,283681,66.5,4065,1.9,-55,-0.4,451,93.0,23486,93.2
"06089","5","1141","76","0","2021","A","N","Shasta County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06093","5","1141","76","0","2021","A","N","Siskiyou County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","1141","76","0","2021","A","N","Sonoma County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",2.49,0,0,0,0,0,0,"N",3,42.9,0,0,0,0,0,0,0,0,0,0,0,0
"06111","5","1141","76","0","2021","A","","Ventura County, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,13,439152,193331,8394,676,35132,"",1.58,0.92,0.36,0.67,0.30,0.41,0.41,"",0,0.0,5,62.5,147409,50.5,63848,49.3,2379,39.6,3,0.4,123,0.4
"06999","5","1141","76","0","2021","A","N","Unknown Or Undefined, California","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","5","1141","56","0","2021","A","N","Connecticut -- Statewide","Private","NAICS 1141 Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"09001","5","1141","76","0","2021","A","N","Fairfield County, Connecticut","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09009","5","1141","76","0","2021","A","N","New Haven County, Connecticut","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09011","5","1141","76","0","2021","A","N","New London County, Connecticut","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"09013","5","1141","76","0","2021","A","N","Tolland County, Connecticut","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","1141","56","0","2021","A","N","Delaware -- Statewide","Private","NAICS 1141 Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"10001","5","1141","76","0","2021","A","N","Kent County, Delaware","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","1141","76","0","2021","A","N","New Castle County, Delaware","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","1141","76","0","2021","A","N","Sussex County, Delaware","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12000","5","1141","56","0","2021","A","","Florida -- Statewide","Private","NAICS 1141 Fishing","State, NAICS 4-digit -- by ownership sector","All establishment sizes",192,369,17042267,3772435,33829,889,46216,"",1.21,0.93,0.54,0.46,0.20,0.58,0.58,"",14,7.9,8,2.2,1426559,9.1,121683,3.3,8275,32.4,57,6.9,2939,6.8
"12001","5","1141","76","0","2021","A","N","Alachua County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12005","5","1141","76","0","2021","A","N","Bay County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",4.84,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"12009","5","1141","76","0","2021","A","N","Brevard County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12011","5","1141","76","0","2021","A","N","Broward County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",3,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12013","5","1141","76","0","2021","A","N","Calhoun County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",19.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12015","5","1141","76","0","2021","A","N","Charlotte County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12017","5","1141","76","0","2021","A","","Citrus County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,12,288247,81927,82,479,24885,"",7.46,8.28,3.40,2.86,0.19,0.43,0.43,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12021","5","1141","76","0","2021","A","N","Collier County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",1.80,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"12031","5","1141","76","0","2021","A","N","Duval County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"12033","5","1141","76","0","2021","A","","Escambia County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,8,159949,55000,966,410,21327,"",3.30,1.29,0.38,0.48,0.45,0.31,0.31,"",0,0.0,-2,-20.0,-91116,-36.3,-51597,-48.4,-52,-5.1,-73,-15.1,-3780,-15.1
"12035","5","1141","76","0","2021","A","N","Flagler County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","1141","76","0","2021","A","N","Franklin County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",27.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","1141","76","0","2021","A","N","Gulf County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",21.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12053","5","1141","76","0","2021","A","","Hernando County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,6,173568,55067,237,549,28532,"",3.61,2.93,1.49,1.29,0.34,0.50,0.50,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12057","5","1141","76","0","2021","A","","Hillsborough County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,33,2566095,430858,3421,1515,78755,"",0.99,1.03,0.94,0.64,0.24,0.93,0.93,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12061","5","1141","76","0","2021","A","N","Indian River County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12071","5","1141","76","0","2021","A","","Lee County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,19,682211,144300,241,697,36224,"",1.16,1.55,0.80,0.57,0.05,0.52,0.52,"",0,0.0,0,0.0,48016,7.6,6266,4.5,-81,-25.2,49,7.6,2550,7.6
"12073","5","1141","76","0","2021","A","N","Leon County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12075","5","1141","76","0","2021","A","N","Levy County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",9.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12081","5","1141","76","0","2021","A","N","Manatee County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,"N",2.32,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12085","5","1141","76","0","2021","A","N","Martin County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",3.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","1141","76","0","2021","A","N","Miami-Dade County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",3,27.3,0,0,0,0,0,0,0,0,0,0,0,0
"12087","5","1141","76","0","2021","A","","Monroe County, Florida","Private","NAICS 1141 Fishing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",32,64,2952134,678851,3532,889,46248,"",33.08,35.11,23.77,16.72,4.41,0.68,0.68,"",2,6.7,-2,-3.0,264107,9.8,9311,1.4,1201,51.5,101,12.8,5262,12.8
